id,date,value,optin,giftaid,appeal,platform,sourcecode,campaign,source,medium,creative,audience,warm
ICC14211936312,27/07/2020 10:49,5.0,True,False,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC19076494278,27/07/2020 10:42,25.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
38L56124MA186284Y,27/07/2020 10:19,5000.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC14211825320,27/07/2020 10:06,200.0,False,True,Syria Crisis Appeal,WorldPay,170463,Yemen Crisis Appeal,,,brand,red cross yemen appeal,
ICC18076856143,27/07/2020 10:04,50.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 1_COVID-19 appeal,Emergency Donors,OptInNotReshown
ICC14211800239,27/07/2020 10:03,200.0,False,True,Yemen Crisis Appeal,WorldPay,170463,Yemen Crisis Appeal,,,brand,red cross yemen appeal,
ICC18076839461,27/07/2020 09:57,100.0,False,True,National Emergencies Trust Coronavirus Appeal,WorldPay,170463,,,,,,
8UY405547U359682G,27/07/2020 09:45,30.0,True,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
ICC19076346586,27/07/2020 09:44,30.0,,True,Global Coronavirus Appeal,WorldPay,173447,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19076341156,27/07/2020 09:42,20.0,False,True,Yemen Crisis Appeal,WorldPay,170463,Yemen Crisis Appeal,,,,,
ICC14211730879,27/07/2020 09:28,100.0,False,True,Yemen Crisis Appeal,WorldPay,170459,Yemen Crisis Appeal,bing,,brand,red cross yemen appeal,
0SR88511GB994802T,27/07/2020 09:26,25.0,False,False,Yemen Crisis Appeal,Paypal,170458,UK Fund Appeal,Homepage Herobox,Internal,Donate Landing_Homepage summer 2020,BRC Site,
38V43242ED4251310,27/07/2020 09:24,25.0,False,False,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Herobox,Internal,Donate Landing_Homepage summer 2020,BRC Site,
ICC18076728252,27/07/2020 09:12,100.0,False,True,Global Coronavirus Appeal,WorldPay,170463,,,,,,
ICC19076227316,27/07/2020 08:55,25.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC19076224698,27/07/2020 08:54,25.0,False,True,Syria Crisis Appeal,WorldPay,170463,,,,,,
2NT14655K1707670M,27/07/2020 08:51,10.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC19076155085,27/07/2020 08:24,10.0,False,True,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
ICC18076584414,27/07/2020 08:09,100.0,,True,Global Coronavirus Appeal,WorldPay,173448,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 non openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
9NA40565J1029101N,27/07/2020 07:33,25.0,False,True,Global Coronavirus Appeal,Paypal,170463,,,,,,
ICC14211457271,27/07/2020 07:24,100.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC18076476726,27/07/2020 07:17,15.0,False,False,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
31432856YN519064W,27/07/2020 07:06,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
2HP3563792378990R,27/07/2020 06:34,10.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC14211340216,27/07/2020 06:21,25.0,True,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Men_35-44_45-54_55 Plus,
75G73193H0989673H,27/07/2020 06:20,100.0,True,False,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
ICC14211332749,27/07/2020 06:16,25.0,False,True,Yemen Crisis Appeal,WorldPay,170463,Yemen Crisis Appeal,,,,,
ICC18076358100,27/07/2020 06:15,25.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Young Internationalists,
58246294YG1566328,27/07/2020 05:33,5.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19075714629,27/07/2020 04:23,19.93,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,help yemen,
55120582RK535071N,27/07/2020 04:17,20.0,False,False,Support People In Crisis,Paypal,170463,,,,,,
ICC14210605902,26/07/2020 23:42,40.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
7YY96226GX3929911,26/07/2020 23:14,100.0,False,False,Support People In Crisis,Paypal,170463,,,,,,
5FE22008EC702213N,26/07/2020 21:59,10.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
3PT22600A66966506,26/07/2020 21:56,2.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Men_35-44_45-54_55 Plus,
ICC19074924844,26/07/2020 21:41,15.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
ICC19074911016,26/07/2020 21:35,20.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
9Y570275386543818,26/07/2020 21:14,5.0,True,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC18075209981,26/07/2020 21:10,200.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
7VJ3944117362391N,26/07/2020 21:10,25.0,True,False,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Men_35-44_45-54_55 Plus,
ICC19074769478,26/07/2020 20:38,25.0,True,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC19074661557,26/07/2020 20:37,500.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
ICC18075097981,26/07/2020 20:28,10.0,False,False,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
7PA2987763602073L,26/07/2020 20:25,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC14210146617,26/07/2020 20:20,25.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Young Internationalists,
0XJ000404S814712X,26/07/2020 20:14,317.0,False,True,Global Coronavirus Appeal,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC19074662259,26/07/2020 19:58,25.0,False,True,Global Coronavirus Appeal,WorldPay,170463,,,,,,
ICC14210062145,26/07/2020 19:48,25.0,False,False,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
8PX66449PJ239933E,26/07/2020 19:38,10.0,False,True,UK Coronavirus Response,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC14210024490,26/07/2020 19:34,25.0,,True,Global Coronavirus Appeal,WorldPay,173448,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 non openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC18074900405,26/07/2020 19:18,50.0,False,False,Yemen Crisis Appeal,WorldPay,170463,,,,,,
604603192L3202640,26/07/2020 19:04,5.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Men_35-44_45-54_55 Plus,
ICC14209938562,26/07/2020 19:03,30.0,False,False,Support People In Crisis,WorldPay,170463,,,,,,
4UP38687G29693159,26/07/2020 18:41,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
22H80751J4025934S,26/07/2020 18:41,10.0,False,False,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
2LL35491TN329582C,26/07/2020 18:19,30.0,,True,Global Coronavirus Appeal,Paypal,173447,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14209733554,26/07/2020 17:54,50.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen appeal,
ICC18074581420,26/07/2020 17:34,10.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
ICC19074237957,26/07/2020 17:33,80.0,False,False,Donate in Memory,WorldPay,170463,,,,,,
7JC35217W1646840F,26/07/2020 17:14,25.0,True,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Men_35-44_45-54_55 Plus,
ICC18074510271,26/07/2020 17:13,10.0,False,True,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC19074112673,26/07/2020 16:55,25.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC18074428215,26/07/2020 16:48,2.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
35243618HJ571070R,26/07/2020 16:30,220.0,False,True,Support People In Crisis,Paypal,170463,,,,,,
ICC14209382357,26/07/2020 16:03,40.0,False,True,Yemen Crisis Appeal,WorldPay,170463,Yemen Crisis Appeal,,,brand,red cross yemen,
1WD01136466395323,26/07/2020 15:40,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
070673673L498601L,26/07/2020 15:35,10.0,False,False,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC14209276251,26/07/2020 15:30,30.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
47566254WC3471002,26/07/2020 15:05,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,UK Fund Appeal,Facebook,Social Ad,Donate Landing_Video_DRTV Video,18-24,
ICC18074075340,26/07/2020 15:00,10.0,,True,UK Coronavirus Response,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
0JW25951RA8202449,26/07/2020 14:59,50.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC14209137452,26/07/2020 14:49,15.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC18073960875,26/07/2020 14:30,5.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
0N0942243V013933K,26/07/2020 14:24,10.0,False,False,Global Coronavirus Appeal,Paypal,170464,UK Fund Appeal,Facebook,Social Ad,Donate Landing_Image_Generic Volunteers,NHS_Healthcare,
2X38883250517192B,26/07/2020 14:21,10.0,,True,Global Coronavirus Appeal,Paypal,173448,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 non openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
6MD99891GR187224H,26/07/2020 14:00,25.0,True,False,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
00D83872KH551840K,26/07/2020 13:39,5.0,False,True,Syria Crisis Appeal,Paypal,170463,,,,,,
ICC19073464121,26/07/2020 13:38,100.0,,True,Global Coronavirus Appeal,WorldPay,173447,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
2FG4325311322190F,26/07/2020 13:22,50.0,False,True,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
8FA74126PR060053H,26/07/2020 13:20,30.0,True,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
ICC18073726017,26/07/2020 13:14,25.0,False,False,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
6VK04987HA476693M,26/07/2020 12:58,20.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
0EF756914C4142834,26/07/2020 12:49,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
ICC14208692177,26/07/2020 12:21,10.0,,False,Global Coronavirus Appeal,WorldPay,173448,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 non openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14208627477,26/07/2020 11:56,25.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC14208623878,26/07/2020 11:55,5.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
9X792139BV854513M,26/07/2020 11:42,20.0,False,False,Support People In Crisis,Paypal,170463,,,,,,
3H281412GB542410N,26/07/2020 11:19,30.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC14208497014,26/07/2020 11:08,300.0,False,False,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
38C60092GH385130B,26/07/2020 11:00,10.0,True,True,Global Coronavirus Appeal,Paypal,170464,UK Fund Appeal,Facebook,Social Ad,Donate Landing_Video_DRTV Video,Morally Minded_Charity Page Likers,
7WN725738G3430318,26/07/2020 11:00,50.0,,True,UK Coronavirus Response,Paypal,173447,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14208472016,26/07/2020 10:59,20.0,False,False,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
16275918Y1939070R,26/07/2020 10:29,15.0,False,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
ICC19072897541,26/07/2020 10:10,50.0,False,True,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Herobox,Internal,Donate Landing_Homepage summer 2020,BRC Site,
5GT01956YY214142P,26/07/2020 10:04,30.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
ICC14208329887,26/07/2020 10:02,10.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Men_35-44_45-54_55 Plus,
ICC18073207662,26/07/2020 09:59,25.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
ICC14208318464,26/07/2020 09:58,25.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Image_DEC Hero Image Donate,Women_35-44_45-54_55 Plus,
ICC18073191965,26/07/2020 09:52,2.0,False,True,Syria Crisis Appeal,WorldPay,170463,,,,,,
ICC19072830869,26/07/2020 09:42,30.0,False,True,National Emergencies Trust Coronavirus Appeal,WorldPay,170463,,,,,,
6R3283485B531392L,26/07/2020 09:41,10.0,,False,Global Coronavirus Appeal,Paypal,173448,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 non openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19072825335,26/07/2020 09:40,20.0,,False,Global Coronavirus Appeal,WorldPay,173448,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 non openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14208263581,26/07/2020 09:33,50.0,False,True,UK Coronavirus Response,WorldPay,166703,,google,cpc,Donate Landing__,Brand_Exact_Brand,
ICC19072745474,26/07/2020 09:06,25.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC19072734528,26/07/2020 09:01,10.0,False,True,UK Coronavirus Response,WorldPay,170460,,google,cpc,brand,locations,
1UK460087M876831C,26/07/2020 08:49,5.0,False,False,UK Coronavirus Response,Paypal,170463,,,,,,
6GY09220M5226412U,26/07/2020 08:13,50.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
6E5334329N983023H,26/07/2020 07:26,15.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC18072850971,26/07/2020 07:13,25.0,False,True,Global Coronavirus Appeal,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
ICC18072818061,26/07/2020 06:56,30.0,,True,Global Coronavirus Appeal,WorldPay,173447,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
7TL25344F3929513H,26/07/2020 06:45,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
1CU58749TH996321D,26/07/2020 06:44,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
6RY594557X471381L,26/07/2020 06:31,5.0,True,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
94241827MD264705F,26/07/2020 05:46,5.0,True,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
1HH053015F763350A,25/07/2020 22:52,5.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Post,Donate Landing_DEC appeal,BRC Followers,
ICC19071512621,25/07/2020 22:30,10.0,False,True,Syria Crisis Appeal,WorldPay,170463,,,,,,
ICC19071438544,25/07/2020 21:59,35.0,False,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
ICC18071722326,25/07/2020 21:50,50.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
ICC18071719344,25/07/2020 21:49,50.0,,True,Global Coronavirus Appeal,WorldPay,173447,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19071413348,25/07/2020 21:48,500.0,False,True,National Emergencies Trust Coronavirus Appeal,WorldPay,170463,,,,,,
1VW0136497017830U,25/07/2020 21:41,40.0,False,False,Yemen Crisis Appeal,Paypal,170463,,,,,,
ICC19071375681,25/07/2020 21:32,20.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
6NG604789X703763V,25/07/2020 21:28,25.0,True,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
10C69468DW580905J,25/07/2020 21:01,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
7PR62328PH460574G,25/07/2020 20:54,25.0,False,True,Global Coronavirus Appeal,Paypal,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Video_DEC - Generic Video,Women_35-44_45-54_55 Plus,
7B593729E33278912,25/07/2020 20:44,50.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 2_DEC Coronavirus Appeal,Emergency Donors,OptInNotReshown
